Date,Close
10/26/2010 16:00:00,1.42
10/27/2010 16:00:00,1.4
10/28/2010 16:00:00,1.41
10/29/2010 16:00:00,1.46
11/1/2010 16:00:00,1.43
11/2/2010 16:00:00,1.42
11/3/2010 16:00:00,1.45
11/4/2010 16:00:00,1.66
11/5/2010 16:00:00,1.63
11/8/2010 16:00:00,1.67
11/9/2010 16:00:00,1.64
11/10/2010 16:00:00,1.96
11/11/2010 16:00:00,1.87
11/12/2010 16:00:00,1.99
11/15/2010 16:00:00,2.05
11/16/2010 16:00:00,1.98
11/17/2010 16:00:00,1.97
11/18/2010 16:00:00,1.99
11/19/2010 16:00:00,2.07
11/22/2010 16:00:00,2.23
11/23/2010 16:00:00,2.3
11/24/2010 16:00:00,2.36
11/26/2010 16:00:00,2.35
11/29/2010 16:00:00,2.29
11/30/2010 16:00:00,2.36
12/1/2010 16:00:00,2.29
12/2/2010 16:00:00,2.16
12/3/2010 16:00:00,2.1
12/6/2010 16:00:00,2.02
12/7/2010 16:00:00,2.1
12/8/2010 16:00:00,2.16
12/9/2010 16:00:00,2.14
12/10/2010 16:00:00,2.1
12/13/2010 16:00:00,2.04
12/14/2010 16:00:00,1.9
12/15/2010 16:00:00,1.97
12/16/2010 16:00:00,2.05
12/17/2010 16:00:00,2.09
12/20/2010 16:00:00,2.11
12/21/2010 16:00:00,2.15
12/22/2010 16:00:00,2.18
12/23/2010 16:00:00,2.01
12/27/2010 16:00:00,1.7
12/28/2010 16:00:00,1.76
12/29/2010 16:00:00,1.85
12/30/2010 16:00:00,1.77
12/31/2010 16:00:00,1.78
1/3/2011 16:00:00,1.77
1/4/2011 16:00:00,1.78
1/5/2011 16:00:00,1.79
1/6/2011 16:00:00,1.86
1/7/2011 16:00:00,1.88
1/10/2011 16:00:00,1.9
1/11/2011 16:00:00,1.8
1/12/2011 16:00:00,1.8
1/13/2011 16:00:00,1.75
1/14/2011 16:00:00,1.72
1/18/2011 16:00:00,1.71
1/19/2011 16:00:00,1.6
1/20/2011 16:00:00,1.51
1/21/2011 16:00:00,1.54
1/24/2011 16:00:00,1.63
1/25/2011 16:00:00,1.65
1/26/2011 16:00:00,1.65
1/27/2011 16:00:00,1.66
1/28/2011 16:00:00,1.6
1/31/2011 16:00:00,1.61
2/1/2011 16:00:00,1.59
2/2/2011 16:00:00,1.6
2/3/2011 16:00:00,1.58
2/4/2011 16:00:00,1.56
2/7/2011 16:00:00,1.54
2/8/2011 16:00:00,1.63
2/9/2011 16:00:00,1.55
2/10/2011 16:00:00,1.55
2/11/2011 16:00:00,1.55
2/14/2011 16:00:00,1.54
2/15/2011 16:00:00,1.52
2/16/2011 16:00:00,1.65
2/17/2011 16:00:00,1.57
2/18/2011 16:00:00,1.55
2/22/2011 16:00:00,1.46
2/23/2011 16:00:00,1.46
2/24/2011 16:00:00,1.5
2/25/2011 16:00:00,1.57
2/28/2011 16:00:00,1.59
3/1/2011 16:00:00,1.6
3/2/2011 16:00:00,1.6
3/3/2011 16:00:00,1.62
3/4/2011 16:00:00,1.66
3/7/2011 16:00:00,1.66
3/8/2011 16:00:00,1.64
3/9/2011 16:00:00,1.65
3/10/2011 16:00:00,1.6
3/11/2011 16:00:00,1.6
3/14/2011 16:00:00,1.55
3/15/2011 16:00:00,1.53
3/16/2011 16:00:00,1.52
3/17/2011 16:00:00,1.52
3/18/2011 16:00:00,1.53
3/21/2011 16:00:00,1.52
3/22/2011 16:00:00,1.48
3/23/2011 16:00:00,1.48
3/24/2011 16:00:00,1.49
3/25/2011 16:00:00,1.52
3/28/2011 16:00:00,1.55
3/29/2011 16:00:00,1.59
3/30/2011 16:00:00,1.58
3/31/2011 16:00:00,1.85
4/1/2011 16:00:00,1.78
4/4/2011 16:00:00,1.72
4/5/2011 16:00:00,1.78
4/6/2011 16:00:00,1.77
4/7/2011 16:00:00,1.82
4/8/2011 16:00:00,1.77
4/11/2011 16:00:00,1.68
4/12/2011 16:00:00,1.64
4/13/2011 16:00:00,1.66
4/14/2011 16:00:00,1.68
4/15/2011 16:00:00,1.71
4/18/2011 16:00:00,1.67
4/19/2011 16:00:00,1.68
4/20/2011 16:00:00,1.72
4/21/2011 16:00:00,1.78
4/25/2011 16:00:00,1.76
4/26/2011 16:00:00,1.8
4/27/2011 16:00:00,1.81
4/28/2011 16:00:00,1.84
4/29/2011 16:00:00,1.84
5/2/2011 16:00:00,1.83
5/3/2011 16:00:00,1.79
5/4/2011 16:00:00,1.78
5/5/2011 16:00:00,1.76
5/6/2011 16:00:00,1.81
5/9/2011 16:00:00,1.86
5/10/2011 16:00:00,1.89
5/11/2011 16:00:00,1.8
5/12/2011 16:00:00,1.84
5/13/2011 16:00:00,1.84
5/16/2011 16:00:00,1.77
5/17/2011 16:00:00,1.73
5/18/2011 16:00:00,1.76
5/19/2011 16:00:00,1.88
5/20/2011 16:00:00,1.86
5/23/2011 16:00:00,1.79
5/24/2011 16:00:00,1.78
5/25/2011 16:00:00,1.93
5/26/2011 16:00:00,1.97
5/27/2011 16:00:00,1.97
5/31/2011 16:00:00,2.01
6/1/2011 16:00:00,1.9
6/2/2011 16:00:00,1.92
6/3/2011 16:00:00,2.01
6/6/2011 16:00:00,1.91
6/7/2011 16:00:00,1.89
6/8/2011 16:00:00,1.81
6/9/2011 16:00:00,1.84
6/10/2011 16:00:00,1.86
6/13/2011 16:00:00,1.9
6/14/2011 16:00:00,1.91
6/15/2011 16:00:00,1.82
6/16/2011 16:00:00,1.77
6/17/2011 16:00:00,1.77
6/20/2011 16:00:00,1.73
6/21/2011 16:00:00,1.84
6/22/2011 16:00:00,1.81
6/23/2011 16:00:00,1.85
6/24/2011 16:00:00,1.84
6/27/2011 16:00:00,1.83
6/28/2011 16:00:00,1.87
6/29/2011 16:00:00,1.89
6/30/2011 16:00:00,1.94
7/1/2011 16:00:00,1.93
7/5/2011 16:00:00,1.94
7/6/2011 16:00:00,1.93
7/7/2011 16:00:00,1.98
7/8/2011 16:00:00,1.92
7/11/2011 16:00:00,1.89
7/12/2011 16:00:00,1.88
7/13/2011 16:00:00,1.91
7/14/2011 16:00:00,1.84
7/15/2011 16:00:00,1.84
7/18/2011 16:00:00,1.82
7/19/2011 16:00:00,1.86
7/20/2011 16:00:00,1.91
7/21/2011 16:00:00,1.91
7/22/2011 16:00:00,1.95
7/25/2011 16:00:00,1.9
7/26/2011 16:00:00,1.87
7/27/2011 16:00:00,1.84
7/28/2011 16:00:00,1.88
7/29/2011 16:00:00,1.88
8/1/2011 16:00:00,1.92
8/2/2011 16:00:00,1.82
8/3/2011 16:00:00,1.81
8/4/2011 16:00:00,1.65
8/5/2011 16:00:00,1.62
8/8/2011 16:00:00,1.58
8/9/2011 16:00:00,1.67
8/10/2011 16:00:00,1.59
8/11/2011 16:00:00,1.69
8/12/2011 16:00:00,1.75
8/15/2011 16:00:00,1.75
8/16/2011 16:00:00,1.74
8/17/2011 16:00:00,1.72
8/18/2011 16:00:00,1.62
8/19/2011 16:00:00,1.49
8/22/2011 16:00:00,1.46
8/23/2011 16:00:00,1.53
8/24/2011 16:00:00,1.59
8/25/2011 16:00:00,1.54
8/26/2011 16:00:00,1.58
8/29/2011 16:00:00,1.65
8/30/2011 16:00:00,1.64
8/31/2011 16:00:00,1.65
9/1/2011 16:00:00,1.6
9/2/2011 16:00:00,1.54
9/6/2011 16:00:00,1.53
9/7/2011 16:00:00,1.59
9/8/2011 16:00:00,1.57
9/9/2011 16:00:00,1.53
9/12/2011 16:00:00,1.53
9/13/2011 16:00:00,1.61
9/14/2011 16:00:00,1.62
9/15/2011 16:00:00,1.65
9/16/2011 16:00:00,1.72
9/19/2011 16:00:00,1.72
9/20/2011 16:00:00,1.73
9/21/2011 16:00:00,1.72
9/22/2011 16:00:00,1.71
9/23/2011 16:00:00,1.76
9/26/2011 16:00:00,1.7
9/27/2011 16:00:00,1.75
9/28/2011 16:00:00,1.64
9/29/2011 16:00:00,1.61
9/30/2011 16:00:00,1.63
10/3/2011 16:00:00,1.58
10/4/2011 16:00:00,1.58
10/5/2011 16:00:00,1.69
10/6/2011 16:00:00,1.8
10/7/2011 16:00:00,1.8
10/10/2011 16:00:00,1.86
10/11/2011 16:00:00,1.84
10/12/2011 16:00:00,1.85
10/13/2011 16:00:00,1.86
10/14/2011 16:00:00,1.87
10/17/2011 16:00:00,1.83
10/18/2011 16:00:00,1.89
10/19/2011 16:00:00,1.84
10/20/2011 16:00:00,1.82
10/21/2011 16:00:00,1.87
10/24/2011 16:00:00,1.9
10/25/2011 16:00:00,1.88
10/26/2011 16:00:00,1.87
10/27/2011 16:00:00,1.92
10/28/2011 16:00:00,1.99
10/31/2011 16:00:00,1.96
11/1/2011 16:00:00,1.93
11/2/2011 16:00:00,1.91
11/3/2011 16:00:00,2.16
11/4/2011 16:00:00,2.15
11/7/2011 16:00:00,2.08
11/8/2011 16:00:00,2.12
11/9/2011 16:00:00,2.06
11/10/2011 16:00:00,2.09
11/11/2011 16:00:00,2.24
11/14/2011 16:00:00,2.21
11/15/2011 16:00:00,2.26
11/16/2011 16:00:00,2.33
11/17/2011 16:00:00,2.25
11/18/2011 16:00:00,2.17
11/21/2011 16:00:00,2.12
11/22/2011 16:00:00,2.14
11/23/2011 16:00:00,2.1
11/25/2011 16:00:00,2.11
11/28/2011 16:00:00,2.17
11/29/2011 16:00:00,2.12
11/30/2011 16:00:00,2.18
12/1/2011 16:00:00,2.17
12/2/2011 16:00:00,2.22
12/5/2011 16:00:00,2.29
12/6/2011 16:00:00,2.32
12/7/2011 16:00:00,2.28
12/8/2011 16:00:00,2.06
12/9/2011 16:00:00,2.07
12/12/2011 16:00:00,2.03
12/13/2011 16:00:00,1.96
12/14/2011 16:00:00,1.9
12/15/2011 16:00:00,1.91
12/16/2011 16:00:00,1.87
12/19/2011 16:00:00,1.85
12/20/2011 16:00:00,1.86
12/21/2011 16:00:00,1.84
12/22/2011 16:00:00,1.85
12/23/2011 16:00:00,1.86
12/27/2011 16:00:00,1.9
12/28/2011 16:00:00,1.9
12/29/2011 16:00:00,1.92
12/30/2011 16:00:00,1.9
1/3/2012 16:00:00,1.87
1/4/2012 16:00:00,1.85
1/5/2012 16:00:00,1.81
1/6/2012 16:00:00,1.79
1/9/2012 16:00:00,1.82
1/10/2012 16:00:00,1.84
1/11/2012 16:00:00,1.88
1/12/2012 16:00:00,1.88
1/13/2012 16:00:00,1.52
1/17/2012 16:00:00,1.77
1/18/2012 16:00:00,1.79
1/19/2012 16:00:00,1.78
1/20/2012 16:00:00,1.77
1/23/2012 16:00:00,1.78
1/24/2012 16:00:00,1.83
1/25/2012 16:00:00,1.86
1/26/2012 16:00:00,1.93
1/27/2012 16:00:00,1.96
1/30/2012 16:00:00,1.97
1/31/2012 16:00:00,1.94
2/1/2012 16:00:00,1.97
2/2/2012 16:00:00,2.02
2/3/2012 16:00:00,2.08
2/6/2012 16:00:00,2.12
2/7/2012 16:00:00,2.11
2/8/2012 16:00:00,2.13
2/9/2012 16:00:00,2.17
2/10/2012 16:00:00,2.07
2/13/2012 16:00:00,2.1
2/14/2012 16:00:00,2.21
2/15/2012 16:00:00,2.24
2/16/2012 16:00:00,2.28
2/17/2012 16:00:00,2.33
2/21/2012 16:00:00,2.3
2/22/2012 16:00:00,2.28
2/23/2012 16:00:00,2.3
2/24/2012 16:00:00,2.25
2/27/2012 16:00:00,2.24
2/28/2012 16:00:00,2.25
2/29/2012 16:00:00,2.23
3/1/2012 16:00:00,2.29
3/2/2012 16:00:00,2.27
3/5/2012 16:00:00,2.25
3/6/2012 16:00:00,2.21
3/7/2012 16:00:00,2.21
3/8/2012 16:00:00,2.2
3/9/2012 16:00:00,2.32
3/12/2012 16:00:00,2.4
3/13/2012 16:00:00,2.41
3/14/2012 16:00:00,2.35
3/15/2012 16:00:00,2.33
3/16/2012 16:00:00,2.35
3/19/2012 16:00:00,2.33
3/20/2012 16:00:00,2.33
3/21/2012 16:00:00,2.34
3/22/2012 16:00:00,2.29
3/23/2012 16:00:00,2.27
3/26/2012 16:00:00,2.49
3/27/2012 16:00:00,2.53
3/28/2012 16:00:00,2.52
3/29/2012 16:00:00,2.49
3/30/2012 16:00:00,2.48
4/2/2012 16:00:00,2.44
4/3/2012 16:00:00,2.53
4/4/2012 16:00:00,2.33
4/5/2012 16:00:00,2.3
4/9/2012 16:00:00,2.21
4/10/2012 16:00:00,2.16
4/11/2012 16:00:00,2.21
4/12/2012 16:00:00,2.23
4/13/2012 16:00:00,2.24
4/16/2012 16:00:00,2.15
4/17/2012 16:00:00,2.15
4/18/2012 16:00:00,2.18
4/19/2012 16:00:00,2.21
4/20/2012 16:00:00,2.21
4/23/2012 16:00:00,2.13
4/24/2012 16:00:00,2.12
4/25/2012 16:00:00,2.19
4/26/2012 16:00:00,2.23
4/27/2012 16:00:00,2.22
4/30/2012 16:00:00,2.21
5/1/2012 16:00:00,2.25
5/2/2012 16:00:00,2.26
5/3/2012 16:00:00,2.16
5/4/2012 16:00:00,2.12
5/7/2012 16:00:00,2.16
5/8/2012 16:00:00,2.01
5/9/2012 16:00:00,2
5/10/2012 16:00:00,2.2
5/11/2012 16:00:00,2.15
5/14/2012 16:00:00,2
5/15/2012 16:00:00,1.96
5/16/2012 16:00:00,1.95
5/17/2012 16:00:00,1.9
5/18/2012 16:00:00,1.84
5/21/2012 16:00:00,1.92
5/22/2012 16:00:00,2.05
5/23/2012 16:00:00,2.07
5/24/2012 16:00:00,2.02
5/25/2012 16:00:00,1.99
5/29/2012 16:00:00,2.11
5/30/2012 16:00:00,2.03
5/31/2012 16:00:00,1.97
6/1/2012 16:00:00,1.88
6/4/2012 16:00:00,1.86
6/5/2012 16:00:00,1.86
6/6/2012 16:00:00,1.95
6/7/2012 16:00:00,1.93
6/8/2012 16:00:00,2.01
6/11/2012 16:00:00,1.94
6/12/2012 16:00:00,1.98
6/13/2012 16:00:00,1.98
6/14/2012 16:00:00,1.96
6/15/2012 16:00:00,1.99
6/18/2012 16:00:00,2.12
6/19/2012 16:00:00,2.14
6/20/2012 16:00:00,2.25
6/21/2012 16:00:00,2.15
6/22/2012 16:00:00,2.25
6/25/2012 16:00:00,2.21
6/26/2012 16:00:00,2.11
6/27/2012 16:00:00,2.13
6/28/2012 16:00:00,2.09
6/29/2012 16:00:00,2.09
7/2/2012 16:00:00,2.03
7/3/2012 16:00:00,2.04
7/5/2012 16:00:00,2.08
7/6/2012 16:00:00,2.07
7/9/2012 16:00:00,2.1
7/10/2012 16:00:00,2.08
7/11/2012 16:00:00,2.1
7/12/2012 16:00:00,2.18
7/13/2012 16:00:00,2.28
7/16/2012 16:00:00,2.4
7/17/2012 16:00:00,2.22
7/18/2012 16:00:00,2.14
7/19/2012 16:00:00,2.15
7/20/2012 16:00:00,2.12
7/23/2012 16:00:00,2.04
7/24/2012 16:00:00,1.99
7/25/2012 16:00:00,1.93
7/26/2012 16:00:00,1.88
7/27/2012 16:00:00,1.97
7/30/2012 16:00:00,1.82
7/31/2012 16:00:00,1.83
8/1/2012 16:00:00,1.75
8/2/2012 16:00:00,1.74
8/3/2012 16:00:00,1.82
8/6/2012 16:00:00,1.88
8/7/2012 16:00:00,2.02
8/8/2012 16:00:00,1.94
8/9/2012 16:00:00,1.96
8/10/2012 16:00:00,2
8/13/2012 16:00:00,2.08
8/14/2012 16:00:00,1.96
8/15/2012 16:00:00,1.96
8/16/2012 16:00:00,2.02
8/17/2012 16:00:00,2
8/20/2012 16:00:00,1.97
8/21/2012 16:00:00,1.94
8/22/2012 16:00:00,2
8/23/2012 16:00:00,2.05
8/24/2012 16:00:00,1.97
8/27/2012 16:00:00,1.89
8/28/2012 16:00:00,1.91
8/29/2012 16:00:00,1.89
8/30/2012 16:00:00,1.89
8/31/2012 16:00:00,1.9
9/4/2012 16:00:00,1.88
9/5/2012 16:00:00,1.86
9/6/2012 16:00:00,1.9
9/7/2012 16:00:00,1.96
9/10/2012 16:00:00,1.82
9/11/2012 16:00:00,1.85
9/12/2012 16:00:00,1.89
9/13/2012 16:00:00,1.97
9/14/2012 16:00:00,2.03
9/17/2012 16:00:00,2.17
9/18/2012 16:00:00,2.09
9/19/2012 16:00:00,2.07
9/20/2012 16:00:00,2.06
9/21/2012 16:00:00,2
9/24/2012 16:00:00,2.04
9/25/2012 16:00:00,1.84
9/26/2012 16:00:00,1.84
9/27/2012 16:00:00,1.9
9/28/2012 16:00:00,1.95
10/1/2012 16:00:00,1.94
10/2/2012 16:00:00,1.99
10/3/2012 16:00:00,1.95
10/4/2012 16:00:00,1.96
10/5/2012 16:00:00,1.93
10/8/2012 16:00:00,1.95
10/9/2012 16:00:00,1.89
10/10/2012 16:00:00,1.89
10/11/2012 16:00:00,1.89
10/12/2012 16:00:00,1.84
10/15/2012 16:00:00,1.82
10/16/2012 16:00:00,1.87
10/17/2012 16:00:00,1.92
10/18/2012 16:00:00,1.87
10/19/2012 16:00:00,1.85
10/22/2012 16:00:00,1.86
10/23/2012 16:00:00,1.89
10/24/2012 16:00:00,1.83
10/25/2012 16:00:00,1.83
10/26/2012 16:00:00,1.83
10/31/2012 16:00:00,1.88
11/1/2012 16:00:00,1.95
11/2/2012 16:00:00,1.93
11/5/2012 16:00:00,2.1
11/6/2012 16:00:00,2.08
11/7/2012 16:00:00,2.1
11/8/2012 16:00:00,2.09
11/9/2012 16:00:00,2.02
11/12/2012 16:00:00,2.07
11/13/2012 16:00:00,2.11
11/14/2012 16:00:00,2.09
11/15/2012 16:00:00,2.05
11/16/2012 16:00:00,2.12
11/19/2012 16:00:00,2.19
11/20/2012 16:00:00,2.2
11/21/2012 16:00:00,2.16
11/23/2012 16:00:00,2.14
11/26/2012 16:00:00,2.15
11/27/2012 16:00:00,2.14
11/28/2012 16:00:00,2.22
11/29/2012 16:00:00,2.25
11/30/2012 16:00:00,2.25
12/3/2012 16:00:00,2.31
12/4/2012 16:00:00,2.26
12/5/2012 16:00:00,2.25
12/6/2012 16:00:00,2.26
12/7/2012 16:00:00,2.28
12/10/2012 16:00:00,2.3
12/11/2012 16:00:00,2.35
12/12/2012 16:00:00,2.35
12/13/2012 16:00:00,2.24
12/14/2012 16:00:00,2.25
12/17/2012 16:00:00,2.29
12/18/2012 16:00:00,2.31
12/19/2012 16:00:00,2.31
12/20/2012 16:00:00,2.3
12/21/2012 16:00:00,2.27
12/24/2012 16:00:00,2.29
12/26/2012 16:00:00,2.24
12/27/2012 16:00:00,2.25
12/28/2012 16:00:00,2.21
12/31/2012 16:00:00,2.26
1/2/2013 16:00:00,2.36
1/3/2013 16:00:00,2.32
1/4/2013 16:00:00,2.29
1/7/2013 16:00:00,2.29
1/8/2013 16:00:00,2.25
1/9/2013 16:00:00,2.24
1/10/2013 16:00:00,2.24
1/11/2013 16:00:00,2.19
1/14/2013 16:00:00,2.22
1/15/2013 16:00:00,2.26
1/16/2013 16:00:00,2.27
1/17/2013 16:00:00,2.29
1/18/2013 16:00:00,2.3
1/22/2013 16:00:00,2.35
1/23/2013 16:00:00,2.4
1/24/2013 16:00:00,2.47
1/25/2013 16:00:00,2.47
1/28/2013 16:00:00,2.54
1/29/2013 16:00:00,2.53
1/30/2013 16:00:00,2.5
1/31/2013 16:00:00,2.5
2/1/2013 16:00:00,2.55
2/4/2013 16:00:00,2.52
2/5/2013 16:00:00,2.54
2/6/2013 16:00:00,2.61
2/7/2013 16:00:00,2.63
2/8/2013 16:00:00,2.62
2/11/2013 16:00:00,2.56
2/12/2013 16:00:00,2.53
2/13/2013 16:00:00,2.56
2/14/2013 16:00:00,2.55
2/15/2013 16:00:00,2.47
2/19/2013 16:00:00,2.62
2/20/2013 16:00:00,2.57
2/21/2013 16:00:00,2.34
2/22/2013 16:00:00,2.41
2/25/2013 16:00:00,2.29
2/26/2013 16:00:00,2.3
2/27/2013 16:00:00,2.34
2/28/2013 16:00:00,2.32
3/1/2013 16:00:00,2.31
3/4/2013 16:00:00,2.37
3/5/2013 16:00:00,2.44
3/6/2013 16:00:00,2.51
3/7/2013 16:00:00,2.55
3/8/2013 16:00:00,2.56
3/11/2013 16:00:00,2.61
3/12/2013 16:00:00,2.61
3/13/2013 16:00:00,2.6
3/14/2013 16:00:00,2.46
3/15/2013 16:00:00,2.35
3/18/2013 16:00:00,2.34
3/19/2013 16:00:00,2.34
3/20/2013 16:00:00,2.4
3/21/2013 16:00:00,2.4
3/22/2013 16:00:00,2.44
3/25/2013 16:00:00,2.5
3/26/2013 16:00:00,2.52
3/27/2013 16:00:00,2.54
3/28/2013 16:00:00,2.53
4/1/2013 16:00:00,2.93
4/2/2013 16:00:00,2.96
4/3/2013 16:00:00,2.74
4/4/2013 16:00:00,2.8
4/5/2013 16:00:00,2.76
4/8/2013 16:00:00,2.79
4/9/2013 16:00:00,2.7
4/10/2013 16:00:00,2.79
4/11/2013 16:00:00,2.91
4/12/2013 16:00:00,2.92
4/15/2013 16:00:00,2.89
4/16/2013 16:00:00,3.04
4/17/2013 16:00:00,3.03
4/18/2013 16:00:00,3.13
4/19/2013 16:00:00,3.19
4/22/2013 16:00:00,3.35
4/23/2013 16:00:00,3.4
4/24/2013 16:00:00,3.36
4/25/2013 16:00:00,3.47
4/26/2013 16:00:00,3.41
4/29/2013 16:00:00,3.66
4/30/2013 16:00:00,3.6
5/1/2013 16:00:00,3.55
5/2/2013 16:00:00,3.61
5/3/2013 16:00:00,3.64
5/6/2013 16:00:00,3.97
5/7/2013 16:00:00,3.7
5/8/2013 16:00:00,3.72
5/9/2013 16:00:00,4.63
5/10/2013 16:00:00,5.12
5/13/2013 16:00:00,5.85
5/14/2013 16:00:00,5.55
5/15/2013 16:00:00,5.66
5/16/2013 16:00:00,6.15
5/17/2013 16:00:00,6.1
5/20/2013 16:00:00,6
5/21/2013 16:00:00,5.84
5/22/2013 16:00:00,5.82
5/23/2013 16:00:00,6.18
5/24/2013 16:00:00,6.47
5/28/2013 16:00:00,7.36
5/29/2013 16:00:00,6.98
5/30/2013 16:00:00,7
5/31/2013 16:00:00,6.52
6/3/2013 16:00:00,6.17
6/4/2013 16:00:00,6.32
6/5/2013 16:00:00,6.36
6/6/2013 16:00:00,6.49
6/7/2013 16:00:00,6.8
6/10/2013 16:00:00,6.67
6/11/2013 16:00:00,6.3
6/12/2013 16:00:00,6.52
6/13/2013 16:00:00,6.55
6/14/2013 16:00:00,6.69
6/17/2013 16:00:00,6.81
6/18/2013 16:00:00,6.89
6/19/2013 16:00:00,6.98
6/20/2013 16:00:00,6.71
6/21/2013 16:00:00,6.64
6/24/2013 16:00:00,6.77
6/25/2013 16:00:00,6.83
6/26/2013 16:00:00,7.05
6/27/2013 16:00:00,7.28
6/28/2013 16:00:00,7.16
7/1/2013 16:00:00,7.81
7/2/2013 16:00:00,7.85
7/3/2013 16:00:00,7.68
7/5/2013 16:00:00,8.01
7/8/2013 16:00:00,8.11
7/9/2013 16:00:00,8.23
7/10/2013 16:00:00,8.15
7/11/2013 16:00:00,8.37
7/12/2013 16:00:00,8.66
7/15/2013 16:00:00,8.48
7/16/2013 16:00:00,7.27
7/17/2013 16:00:00,8.02
7/18/2013 16:00:00,7.94
7/19/2013 16:00:00,7.98
7/22/2013 16:00:00,8.16
7/23/2013 16:00:00,8.18
7/24/2013 16:00:00,8.11
7/25/2013 16:00:00,8.27
7/26/2013 16:00:00,8.63
7/29/2013 16:00:00,8.97
7/30/2013 16:00:00,8.78
7/31/2013 16:00:00,8.95
8/1/2013 16:00:00,9.04
8/2/2013 16:00:00,9.2
8/5/2013 16:00:00,9.65
8/6/2013 16:00:00,9.48
8/7/2013 16:00:00,8.95
8/8/2013 16:00:00,10.23
8/9/2013 16:00:00,10.2
8/12/2013 16:00:00,9.83
8/13/2013 16:00:00,9.7
8/14/2013 16:00:00,9.29
8/15/2013 16:00:00,9.31
8/16/2013 16:00:00,9.47
8/19/2013 16:00:00,9.66
8/20/2013 16:00:00,9.97
8/21/2013 16:00:00,9.86
8/22/2013 16:00:00,10.47
8/23/2013 16:00:00,10.79
8/26/2013 16:00:00,10.95
8/27/2013 16:00:00,11.13
8/28/2013 16:00:00,11.1
8/29/2013 16:00:00,11.07
8/30/2013 16:00:00,11.27
9/3/2013 16:00:00,11.26
9/4/2013 16:00:00,11.37
9/5/2013 16:00:00,11.33
9/6/2013 16:00:00,11.13
9/9/2013 16:00:00,10.71
9/10/2013 16:00:00,11.09
9/11/2013 16:00:00,10.9
9/12/2013 16:00:00,11
9/13/2013 16:00:00,11.04
9/16/2013 16:00:00,11.11
9/17/2013 16:00:00,11.08
9/18/2013 16:00:00,11.08
9/19/2013 16:00:00,11.86
9/20/2013 16:00:00,12.23
9/23/2013 16:00:00,12.07
9/24/2013 16:00:00,12.16
9/25/2013 16:00:00,12.35
9/26/2013 16:00:00,12.58
9/27/2013 16:00:00,12.73
9/30/2013 16:00:00,12.89
10/1/2013 16:00:00,12.87
10/2/2013 16:00:00,12.06
10/3/2013 16:00:00,11.55
