Date,Open,High,Low,Close,Volume
2019-04-22 00:00:00-04:00,178.25,181.665,178.25,181.49,11672646
2019-04-23 00:00:00-04:00,182.74,184.22,181.48,183.77,16649460
2019-04-24 00:00:00-04:00,184.49,185.14,181.65,182.63,23160514
2019-04-25 00:00:00-04:00,196.98,198.48,192.12,193.1705,47630063
2019-04-26 00:00:00-04:00,192.5,192.9,189.09,191.49,19839970
2019-04-29 00:00:00-04:00,190.88,195.41,190.65,194.78,18176943
2019-04-30 00:00:00-04:00,194.19,197.39,192.28,193.37,20556973
2019-05-01 00:00:00-04:00,194.78,196.1769,193.01,193.04,14421521
2019-05-02 00:00:00-04:00,192.99,194,189.75,192.51,11924746
2019-05-03 00:00:00-04:00,194.38,196.16,193.71,195.47,12960175
2019-05-06 00:00:00-04:00,191.24,194.28,190.55,193.88,12373433
2019-05-07 00:00:00-04:00,192.59,192.9,187.85,189.88,13420057
2019-05-08 00:00:00-04:00,189.49,190.72,188.55,189.54,10830015
2019-05-09 00:00:00-04:00,187.2,189.77,186.26,188.64,11318407
2019-05-10 00:00:00-04:00,188.25,190,184.59,188.46,11658033
2019-05-13 00:00:00-04:00,183.5,185.43,180.84,181.45,14165709
2019-05-14 00:00:00-04:00,182.52,183.49,178.1,180.73,16491357
2019-05-15 00:00:00-04:00,180.42,187.28,180.02,186.27,14925589
2019-05-16 00:00:00-04:00,185.05,188.575,185.05,186.98,11157151
2019-05-17 00:00:00-04:00,184.84,187.58,184.28,185.24,9400823
2019-05-20 00:00:00-04:00,182.03,184.23,181.37,182.69,8985873
2019-05-21 00:00:00-04:00,184.57,185.7,183.885,184.79,6479835
2019-05-22 00:00:00-04:00,184.73,186.74,183.61,185.29,7343786
2019-05-23 00:00:00-04:00,182.42,183.9,179.67,180.87,11158349
2019-05-24 00:00:00-04:00,182.33,183.63,180.83,181.07,7042655
2019-05-28 00:00:00-04:00,181.54,184.7119,181.4537,184.31,10084904
2019-05-29 00:00:00-04:00,183.5,184.56,181.35,182.19,11666484
2019-05-30 00:00:00-04:00,183.08,183.48,180.89,183.01,7960501
2019-05-31 00:00:00-04:00,180.44,180.54,177.16,177.4,13135682
2019-06-03 00:00:00-04:00,175,175.05,161.01,164.01,51883512
2019-06-04 00:00:00-04:00,163.71,168.28,160.84,167.52,42643617
2019-06-05 00:00:00-04:00,167.48,168.72,164.63,168.15,17442338
2019-06-06 00:00:00-04:00,168.3,169.7,167.23,168.32,11004943
2019-06-07 00:00:00-04:00,170.17,173.87,168.84,173.34,14548549
2019-06-10 00:00:00-04:00,174.75,177.86,173.8,174.83,13236390
2019-06-11 00:00:00-04:00,178.48,179.98,176.79,178.12,13789793
2019-06-12 00:00:00-04:00,178.38,179.27,172.88,175.05,15583770
2019-06-13 00:00:00-04:00,175.53,178.03,174.606,177.49,20905225
2019-06-14 00:00:00-04:00,180.51,181.8398,180,181.33,29782487
2019-06-17 00:00:00-04:00,185.01,189.5,184.4105,189.04,26879135
2019-06-18 00:00:00-04:00,194,194.53,187.28,188.52,34182419
2019-06-19 00:00:00-04:00,187,188.1,184.55,187.44,18783398
2019-06-20 00:00:00-04:00,190.95,191.16,187.64,189.31,12742652
2019-06-21 00:00:00-04:00,188.75,192,188.75,191.15,17047055
2019-06-24 00:00:00-04:00,192.42,193.98,191.57,192.57,13295230
2019-06-25 00:00:00-04:00,192.88,193.14,188.13,188.84,14685612
2019-06-26 00:00:00-04:00,189.54,190.76,187.31,187.6,10716173
2019-06-27 00:00:00-04:00,189.88,198.88,188.27,189.5,9578567
2019-06-28 00:00:00-04:00,191.07,193.2,189.94,192.98,12058722
2019-07-01 00:00:00-04:00,195.21,195.28,191.93,193,12916924
2019-07-02 00:00:00-04:00,193,195,192.71,195,8237009
2019-07-03 00:00:00-04:00,194.16,197.4,194.16,197.17,8944096
2019-07-05 00:00:00-04:00,196.18,197.07,194.17,196.49,9933861
2019-07-08 00:00:00-04:00,195.19,196.68,193.64,195.77,8506461
2019-07-09 00:00:00-04:00,194.97,199.46,194.89,199.19,12634658
2019-07-10 00:00:00-04:00,199.99,202.96,199.67,202.71,18075797
2019-07-11 00:00:00-04:00,203.26,203.8,200.21,201.23,12479954
2019-07-12 00:00:00-04:00,199.68,205.3,199.16,204.9,13498413
2019-07-15 00:00:00-04:00,204.25,205.33,201.82,203.93,14535697
2019-07-16 00:00:00-04:00,203.89,205.4707,203.1,203.84,11166309
2019-07-17 00:00:00-04:00,204.18,204.36,201.59,201.82,10611530
2019-07-18 00:00:00-04:00,200.15,202.47,199.38,200.77,10174234
2019-07-19 00:00:00-04:00,202.18,202.33,198.07,198.37,10173742
2019-07-22 00:00:00-04:00,199.87,202.57,198.81,202.3,11946690
2019-07-23 00:00:00-04:00,202.84,204.242,200.9625,202.39,12991045
2019-07-24 00:00:00-04:00,197.63,204.81,197.22,204.65,22221694
2019-07-25 00:00:00-04:00,206.7,208.66,198.26,200.69,36432956
2019-07-26 00:00:00-04:00,200.19,202.88,196.25,199.58,21614871
2019-07-29 00:00:00-04:00,199,199.33,195.3,195.92,14107147
2019-07-30 00:00:00-04:00,195.39,198.71,193.5,197.06,10873486
2019-07-31 00:00:00-04:00,196.95,198.76,192.68,194.24,12905728
2019-08-01 00:00:00-04:00,194.17,198.47,190.88,192.72,16500837
2019-08-02 00:00:00-04:00,191.1,192.62,188.1695,189.01,11840954
2019-08-05 00:00:00-04:00,184.69,185.67,179.34,181.7,20466148
2019-08-06 00:00:00-04:00,183.6,185.789,183.09,184.5329,14358198
2019-08-07 00:00:00-04:00,183.6,186.37,181.22,185.12,12959896
2019-08-08 00:00:00-04:00,186.62,190.34,184.05,190.18,12308152
2019-08-09 00:00:00-04:00,190,190.98,187.12,187.88,9309212
2019-08-12 00:00:00-04:00,186.85,187.59,184.46,185.35,8755710
2019-08-13 00:00:00-04:00,185.52,191.38,185.37,188.5,12147452
2019-08-14 00:00:00-04:00,185.8,185.99,179.31,179.708,16233474
2019-08-15 00:00:00-04:00,180.95,183.2,180.03,182.61,11760685
2019-08-16 00:00:00-04:00,183.75,185.1,182.36,183.63,11496992
2019-08-19 00:00:00-04:00,186.01,187.5,184.85,186.21,8711621
2019-08-20 00:00:00-04:00,185.45,186,182.39,183.77,9081215
2019-08-21 00:00:00-04:00,185,185.9,183.14,183.545,7294450
2019-08-22 00:00:00-04:00,183.43,184.11,179.91,182.04,9507702
2019-08-23 00:00:00-04:00,180.84,183.13,176.66,177.76,13949062
2019-08-26 00:00:00-04:00,179.37,180.5,178.24,180.48,7223854
2019-08-27 00:00:00-04:00,181.93,184.04,181.01,181.29,11230780
2019-08-28 00:00:00-04:00,180.53,181.95,178.92,181.77,8387458
2019-08-29 00:00:00-04:00,183.77,186.0752,183.47,185.56,8777027
2019-08-30 00:00:00-04:00,186.78,186.8017,183.4585,185.68,8495029
2019-09-03 00:00:00-04:00,184,185.67,182.11,182.38,7949386
2019-09-04 00:00:00-04:00,184.65,187.7494,183.89,187.16,10100921
2019-09-05 00:00:00-04:00,188.53,191.36,187.94,190.89,12527214
2019-09-06 00:00:00-04:00,190.21,190.21,186.35,187.54,13784806
2019-09-09 00:00:00-04:00,187.11,188.98,185.8466,188.77,11933106
2019-09-10 00:00:00-04:00,187.44,188.1,184.55,186.32,13028570
2019-09-11 00:00:00-04:00,186.46,189.44,186.08,188.56,10374268
2019-09-12 00:00:00-04:00,189.86,190.93,187.23,187.48,10099942
2019-09-13 00:00:00-04:00,187.325,187.97,186.54,187.12,9562595
2019-09-16 00:00:00-04:00,186.93,187.7943,185.765,186.24,7207620
2019-09-17 00:00:00-04:00,186.66,188.32,185.54,188.12,8453971
2019-09-18 00:00:00-04:00,187.89,189.08,186.012,188.13,8350871
2019-09-19 00:00:00-04:00,188.66,191.1,188.15,190.15,9405029
2019-09-20 00:00:00-04:00,190.66,193.1,188.12,189.9,18671461
2019-09-23 00:00:00-04:00,189.34,190.1,185.2062,186.85,11040462
2019-09-24 00:00:00-04:00,187.98,188.04,180.39,181.2906,15271973
2019-09-25 00:00:00-04:00,181.45,183.42,177.87,182.78,15876058
2019-09-26 00:00:00-04:00,181.33,181.4,177.67,180.16,14202760
2019-09-27 00:00:00-04:00,180.5,180.755,175.66,177.07,13156288
2019-09-30 00:00:00-04:00,177.87,178.67,176.85,178.07,8886101
2019-10-01 00:00:00-04:00,179.15,179.84,174.88,175.79,15699533
2019-10-02 00:00:00-04:00,174.84,176.53,173.09,174.6,14179016
2019-10-03 00:00:00-04:00,175.57,179.84,173.63,179.42,14871861
2019-10-04 00:00:00-04:00,179.55,180.98,178.1,180.4,18008184
2019-10-07 00:00:00-04:00,180,181.18,178.09,179.68,15222936
2019-10-08 00:00:00-04:00,178.26,180.37,177.72,177.73,16806524
2019-10-09 00:00:00-04:00,179.16,180.72,177.94,179.83,13268798
2019-10-10 00:00:00-04:00,180.32,181.61,179.17,180.19,14775179
2019-10-11 00:00:00-04:00,182.24,186.49,182.14,184.11,27162518
2019-10-14 00:00:00-04:00,184.2,184.62,182.5735,183.29,12478413
2019-10-15 00:00:00-04:00,183.8,190.38,183.66,188.83,27710318
2019-10-16 00:00:00-04:00,188.32,189.7,186.9002,189.61,18318801
2019-10-17 00:00:00-04:00,190.29,190.84,188.765,190.4,17418890
2019-10-18 00:00:00-04:00,190.23,191.49,183.9239,185.86,29021855
2019-10-21 00:00:00-04:00,186.9,189.91,186.9,189.75,6617879
2019-10-22 00:00:00-04:00,190,190.65,181.5,182.31,17844142
2019-10-23 00:00:00-04:00,182.01,186.38,182,186.17,10854128
2019-10-24 00:00:00-04:00,184.62,186.73,182.8,186.38,10137214
2019-10-25 00:00:00-04:00,185.83,189,185.0876,187.87,6891050
2019-10-28 00:00:00-04:00,187.2,189.53,185.08,189.46,11722063
2019-10-29 00:00:00-04:00,191.69,192.53,188.47,189.32,12514972
2019-10-30 00:00:00-04:00,189.56,190.45,185.98,188.18,20020339
2019-10-31 00:00:00-04:00,196.7,198.09,188.25,191.68,37560924
2019-11-01 00:00:00-04:00,192.85,194.11,189.91,193.69,19652310
2019-11-04 00:00:00-05:00,194.55,197.3672,193.8119,194.72,15532371
2019-11-05 00:00:00-05:00,195.37,195.75,193.6,194.33,8464929
2019-11-06 00:00:00-05:00,194.03,194.37,191.35,191.54,9013854
2019-11-07 00:00:00-05:00,191.91,193.44,189.47,190.42,11424516
2019-11-08 00:00:00-05:00,190,192.34,189.7,190.88,9819379
2019-11-11 00:00:00-05:00,189.93,190.08,188.54,189.6,7915131
2019-11-12 00:00:00-05:00,190.1,195.06,189.74,194.54,16163287
2019-11-13 00:00:00-05:00,194.7,195.7,192.74,193.21,9726545
2019-11-14 00:00:00-05:00,192.93,194.03,191.45,193.12,7665115
2019-11-15 00:00:00-05:00,194.23,195.3,193.38,195.0895,10040438
2019-11-18 00:00:00-05:00,194.56,198.63,193.05,197.46,14489833
2019-11-19 00:00:00-05:00,197.4,200,196.86,199.33,16970875
2019-11-20 00:00:00-05:00,198.58,199.59,195.43,197.5,10748544
2019-11-21 00:00:00-05:00,197.42,199.09,196.86,197.93,10477726
2019-11-22 00:00:00-05:00,198.38,199.3,197.62,198.88,7849427
2019-11-25 00:00:00-05:00,199.515,200.97,199.25,199.75,13337281
2019-11-26 00:00:00-05:00,199.53,200.01,198.0387,198.8,7364119
2019-11-27 00:00:00-05:00,199.79,203.14,199.42,202,11559106
2019-11-29 00:00:00-05:00,201.58,203.8,201.21,201.66,6909380
2019-12-02 00:00:00-05:00,201.56,202.12,198.05,199.69,9542657
2019-12-03 00:00:00-05:00,197.6,198.93,195.08,198.83,10543904
2019-12-04 00:00:00-05:00,200,200.0288,198.05,198.7,7647338
2019-12-05 00:00:00-05:00,199.86,201.29,198.2126,199.37,8290537
2019-12-06 00:00:00-05:00,200.5,201.57,200.06,201.04,10470491
2019-12-09 00:00:00-05:00,200.65,203.1418,200.21,201.33,9900507
2019-12-10 00:00:00-05:00,201.66,202.05,200.15,200.9,8273906
2019-12-11 00:00:00-05:00,200.57,202.63,200.28,202.21,6790583
2019-12-12 00:00:00-05:00,202.35,203.66,194.1,196.67,21774628
2019-12-13 00:00:00-05:00,196.31,196.8,193.17,194.21,17060438
2019-12-16 00:00:00-05:00,195.27,199.12,194.81,197.92,11211461
2019-12-17 00:00:00-05:00,198.84,199,196.13,198.38,8689927
2019-12-18 00:00:00-05:00,200.09,204.3,200.09,202.36,19143200
2019-12-19 00:00:00-05:00,202.86,206.3,202.51,206.06,14277146
2019-12-20 00:00:00-05:00,207.48,207.71,203.43,206.29,22032010
2019-12-23 00:00:00-05:00,206.7,208.59,205.68,206.18,9691106
2019-12-24 00:00:00-05:00,206.3,206.79,205,205.15,3999834
2019-12-26 00:00:00-05:00,205.51,207.82,205.31,207.79,7525951
2019-12-27 00:00:00-05:00,208.6697,208.93,206.5875,208.1,8717172
2019-12-30 00:00:00-05:00,207.96,207.96,203.9001,204.41,9184949
2019-12-31 00:00:00-05:00,203.995,205.56,203.6001,205.09,7032528
2020-01-02 00:00:00-05:00,206.75,209.79,206.27,209.78,10718923
2020-01-03 00:00:00-05:00,207.2135,210.4,206.95,208.51,10045001
2020-01-06 00:00:00-05:00,206.7,212.78,206.52,212.5855,14622198
2020-01-07 00:00:00-05:00,212.82,214.58,211.75,213.05,12779316
2020-01-08 00:00:00-05:00,213,216.24,212.6121,215.3,10340809
2020-01-09 00:00:00-05:00,217.54,218.38,216.278,218.31,10580421
2020-01-10 00:00:00-05:00,219.2,219.88,217.42,218.07,10781187
2020-01-13 00:00:00-05:00,219.5965,221.97,219.21,221.96,12654727
2020-01-14 00:00:00-05:00,221.61,222.38,218.63,219.06,10970123
2020-01-15 00:00:00-05:00,220.61,221.68,220.14,221.21,8175151
